endpoint,numeroItem,codigo_pdm,descricao,unidade_medida,rotulo,codigo_br,medicamento,observacao
https://pncp.gov.br/api/pncp/v1/orgaos/83102285000107/compras/2022/10/itens,4,1824,Acetilcisteina 100 mg ampolas 3 ml,AMPOLA,"PDM: 1824 - Acetilcisteína, Dosagem:100 MG, Indicação:Pó Para Solução Oral",286864.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/11942301000150/compras/2024/7/itens,1,1824,"ACETILCISTEINA, DOSAGEM: 20 MG/ML, FORMA FARMACEUTICA: XAROPE, FRASCO DE 120 ML.",FRAS,"PDM: 1824 - Acetilcisteína, Dosagem:20 MG/ML, Indicação:Xarope",270558.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634101000115/compras/2023/212/itens,2,1838,Algestona Acetofenida,"Ampola 1,00 ML","PDM: 1838 - Algestona Acetofenida, Princípio Ativo:Associado Com Estradiol Enantato, Dosagem:150 Mg + 10 MG/ML, Forma Farmacêutica:Solução Injetável",295605.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08085318000124/compras/2024/2/itens,3,1869,0030778 - ÁCIDO EPSILON AMINOCAPROICO 4 G – IPSILON,Ampola,,,Em dúvida,falta dosagem
https://pncp.gov.br/api/pncp/v1/orgaos/14196042000154/compras/2024/2/itens,3939543,1872,"ÁCIDO ASCÓRBICO, 500 mg, COMPRIMIDO. Apresentar registro do produto na ANVISA",Comprimidos,"PDM: 1872 - Ácido Ascórbico, Dosagem:500 MG",271691.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/12367892000142/compras/2022/2/itens,5,1872,Ácido Ascórbico 500 mg (Vit. C),Comprimido,"PDM: 1872 - Ácido Ascórbico, Dosagem:500 MG",271691.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/75443812000100/compras/2024/15/itens,8,1872,ACIDO ASCORBICO   AMPOLA 100MG ML 5ML BR0271687,AMPOLA,"PDM: 1872 - Ácido Ascórbico, Dosagem:100 MG/ML, Tipo Uso:Injetável",271687.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13677687000146/compras/2024/36/itens,3,1872,ACIDO ASCORBICO 500MG (VITAMINA C COMPR),COMP,"PDM: 1872 - Ácido Ascórbico, Dosagem:500 MG",271691.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13719646000175/compras/2023/4/itens,3,2032,ÁCIDO TRANEXÂMICO solução injetável 50mg/ml ampola 5ml,unidade,"PDM: 2032 - Ácido Tranexâmico, Dosagem:50 MG/ML, Forma Farmacêutica:Solução Injetável",327566.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44494136000170/compras/2024/234/itens,6,2035,ÁCIDO URSODESOXICÓLICO 215MG,CAPSULA,,,Em dúvida,falta concentração
https://pncp.gov.br/api/pncp/v1/orgaos/11245287000136/compras/2024/8/itens,10,2036,Ácido Valpróico (Valproato de Sódio) 50 mg/ mL Sol.,UNIDADE,"PDM: 2036 - Ácido Valpróico, Dosagem:50 MG/ML, Forma Farmacêutica:Xarope",308732.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/91338558000137/compras/2023/38/itens,7,2036,Ácido valpróico 250mg comprimido ou cápsula,Comprimido,"PDM: 2036 - Ácido Valpróico, Dosagem:250 MG",267504.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/24039073000155/compras/2024/35/itens,3,2239,"Albumina Humana, 200 

mg/ml (20%), Solução 

injetável, Frascoampola, 50 

ml.",UNIDADE,"PDM: 2239 - Albumina Humana, Concentração:20%, Uso:Injetável",268376.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/00394452000103/compras/2024/405/itens,3,2259,"Silicone componentes: glicerina, alcool etílico, água, apresentação: gel, cor: incolor, finalidade: proteção e brilho de superfícies de plástico e bor, aplicação: superfícies de plástico e borracha",Frasco 250 ML,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/18301010000122/compras/2024/41/itens,5,2259,ALCOOL ETÍLICO HIDRATADO 46º INPM,UN,,,Em dúvida,teor alcoólico não confere
https://pncp.gov.br/api/pncp/v1/orgaos/24179665000172/compras/2023/13/itens,8,2259,Álcool etílico 70% - para anti-sepsia da pele – Frasco de 1 litro,Unidade,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/12241675000101/compras/2022/16/itens,6,2259,"ALCOOL, ETILICO ABSOLUTO, P.A, COM 70 % DE PUREZA. EMBALAGEM: FRASCO COM 1000 ML, COM DADOS DE",L,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08181562000190/compras/2024/2/itens,2,2259,"COLÔNIA INFANTIL, FRAGRÂNCIA SUAVE, HIPOALERGÊNICO, DERMATOLOGICAMENTE TESTADO, SEM ÁLCOOL ETÍLICO, EMBALAGEM COM, NO MÍNIMO, 200ML",Unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/33781055000135/compras/2024/225/itens,1,2259,"Excipiente Farmacêutico composição: álcool etílico, aspecto físico: líquido incolor, características adicionais: fórmula molecular c2h6o, densidade relativa entre, aplicação: produção de medicamentos",Litro,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46174702000192/compras/2024/3/itens,2,2259,"Álcool etílico gel. Álcool etílico hidratado 70% inpm, com consistência gel, neutro, acondicionado em embalagem plástica resistente, com válvula pump, encaixada ao frasco sob pressão, de forma a não apresentar vazamento, contendo 500ml, na embalagem deverão constar informações do fabricante, composição, químico responsável, data de fabricação, prazo de validade, telefone para contato em emergências toxicológicas e certificação do inmetro. os frascos deverão ser entregues acondicionados em caixas de papelão resistente para empilhamento.",Unidade,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",269943.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13252234000178/compras/2024/10/itens,3,2259,"ALCOOL, etílico, hidratado, graduação 70%, Certificado INMETRO e Norma ABNT NBR 5991 e registro na ANVISA. Embalagem: frasco plástico de 01 litro, contendo nome do fabricante, data de fabricação e prazo de validade, caixa com 12 unidades.",CX,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/00562279000105/compras/2023/12/itens,9,2259,"Álcool Etílico

Descrição: Teor Alcoólico: 70%_(70°Gl)

Tipo: Hidratado

Apresentação: Líquido . Embalagens de 1L. CATMAT 269941",Unid.,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13858675000118/compras/2024/10/itens,4,2259,ÁLCOOL EM GEL álcool etílico hidratado 70º INPM 500g,UN,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",269943.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08882730000175/compras/2024/4/itens,8,2259,"ÁLCOOL ETÍLICO 70% - PARA ANTI-SEPSIA DA PELE, FRASCO PLÁSTICO TRANSPARENTE DE 1 LITRO. EMBALAGEM CONTENDO DATA DE FABRICAÇÃO, Nº. LOTE, VALIDADE E REGISTRO ANVISA. REGISTRO ANVISA.",Litro,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08110991000177/compras/2024/9/itens,4,2259,"ÁLCOOL ETÍLICO 70%, ACONDICIONADO EM FRASCO PLÁSTICO 1L, TRANSPARENTE, COM TAMPA DE ROSCA COM LACRE. REGISTRO NO MINISTÉRIO DA SAÚDE/ANVISA, CONTENDO DATA DE FABRICAÇÃO E VALIDADE.",Unidade,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76175926000180/compras/2022/8/itens,10,2259,"ÁLCOOL ETÍLICO, HIDRATADO, 70% (70°GL), LÍQUIDO,   


 FRASCO 1000,00 ML 


  


",FRASCOS,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Líquido",269941.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/13634993000103/compras/2024/35/itens,3,2259,"ALCOOL,  etílico  em  gel,  a  70%,  Caixa contendo 12 unidades de 500ml cada.",Caixas,"PDM: 2259 - Álcool Etílico, Tipo:Hidratado, Teor Alcoólico:70%_(70°Gl), Apresentação:Gel",269943.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/80673411000187/compras/2023/88/itens,2,2360,Farmacos usados nas afeccoes gotosas Alopurinol - 300mg,Comprimido,"PDM: 2360 - Alopurinol, Dosagem:300 Mg",267509.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/45281144000100/compras/2024/61/itens,9,2362,FRONTAL XR ALPRAZOLAM 1MG COMPRIMIDO,COMPRIMIDO,"PDM: 2362 - Alprazolam, Dosagem:1 MG",271356.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18307421000125/compras/2024/41/itens,9,2362,Alprazolam 1mg cp  Alprazolam 1mg cp,CPRS.,"PDM: 2362 - Alprazolam, Dosagem:1 MG",271356.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/20920567000193/compras/2024/134/itens,4400347,2362,ALPRAZOLAM 2 MG - 30 COMPRIMIDOS.,CAIXA,"PDM: 2362 - Alprazolam, Dosagem:2 MG",284465.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/44880060000111/compras/2023/96/itens,10,2365,"ALTEPLASE 50MG/50ML: 1FRASCO-AMPOLA COM 2,3 G DE PO LIOFILIZADO + 1FRASCO COM 50ML DE DILUENTE E 1 CANULA DE TRANSFERENCIA - EV",UN,"PDM: 2365 - Alteplase, Concentração:50 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente",436418.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46523015000135/compras/2023/6/itens,1,2418,"FÓRMULA INFANTIL ELEMENTAR, COM AMINOÁCIDOS LIVRES 100%, SEM LACTOSE, GALACTOSE, SACAROSE",GR,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/18557561000151/compras/2024/11/itens,1,2418,"LEITE NEOCATE LCP 400GRFórmula infantil para lactentes e/ou crianças de


primeira infância destinada as necessidades dietoterápicas


específicas com restrição de lactose e à base de aminoácidos livres


(NÃO CONTÉM GLÚTEN)",UN,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/03269695000108/compras/2024/27/itens,6,2420,"AMIODARONA, 50 MG/ML,  (BR0271710) SOLUÇÃO INJETÁVEL, AMPOLA COM 3 ML, EMBALAGEM INDIVIDUAL EM CARTUCHO OU COM NO MÁXIMO 100 AMPOLAS. (7062)",Ampola,"PDM: 2420 - Amiodarona, Dosagem:50mg/Ml, Indicação:Injetável",271710.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/25209149000106/compras/2024/43/itens,1446166,2436,AMOXICILINA + CLAVULANATO DE POTASSIO(1000 MG + 200 MG): PO PARA SOL. INJ. FR. AMP.,UND,"PDM: 2436 - Amoxicilina, Princípio Ativo:Associada Com Clavulanato De Potássio, Concentração:1g + 200mg, Apresentação:Injetável",271100.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/91618439000138/compras/2024/1088/itens,1,2436,AMOXICILINA 500MG +CLAVULANATO DE POTÁSSIO 125MG,COM,"PDM: 2436 - Amoxicilina, Princípio Ativo:Associada Com Clavulanato De Potássio, Concentração:500mg + 125mg",271217.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/05421300000168/compras/2024/20/itens,8,2436,"AMOXICILINA, ASSOCIADO À CLARITROMICINA E ESOMEPRAZOL, 500 MG + 500 MG + 20 MG CAPSULA",Unidade,"PDM: 2436 - Amoxicilina, Princípio Ativo:Associado À Claritromicina E Esomeprazol, Concentração:500 Mg + 500 Mg + 20 MG",439938.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46223699000150/compras/2024/2299/itens,1,2436,AMOXICILINA + CLAVULANATO DE POT  875 + 125 MG,CP,"PDM: 2436 - Amoxicilina, Princípio Ativo:Associada Com Clavulanato De Potássio, Concentração:875mg + 125mg",353333.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01002322000132/compras/2024/36/itens,236194,2436,AMOXICILINA - Concentração: 875 mg + 125 mg; Composição: associada ao clavulanato de potássio; forma farmacêutica: comprimido .,Ind - 1 - Compr,"PDM: 2436 - Amoxicilina, Princípio Ativo:Associada Com Clavulanato De Potássio, Concentração:875mg + 125mg",353333.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/42774281000180/compras/2023/9/itens,2,2436,"AMOXICILINA  CLAVULANATO DE POTASSIO 50,5 MG/ML PO PARA SUSPENSAO ORAL",Frasco,,,Em dúvida,concentração não corresponde
https://pncp.gov.br/api/pncp/v1/orgaos/15496101000172/compras/2023/18/itens,1,2595,"6605.70941-Antígeno de Brucelose, TIPO: Prova Lenta, EMBALAGEM: Frasco com 5ml, UNID. DE MEDIDA: Unitário",Unitário,,,Em dúvida,não achei com esse pdm
https://pncp.gov.br/api/pncp/v1/orgaos/18241745000108/compras/2024/44/itens,1,2595,"Teste Rap. Covid 19 Antigeno Teste rápido qualitativo para detecção de anticorpos IGG e IGM anti-Covid19 (Sars-Cov-2), pela metodologia de Imunocromatografia com separação das classes de imunoglobulinas no dispositivo teste; leitura de resultado: ate 15 minutos; amostras: sangue total, soro ou plasma humano. O kit deverá conter dispositivo teste; solução tampão e dispositivo descartável para coleta da amostra. Apresentar registro na ANVISA;Apresentar bula/instruções de uso;Rotulagem: dados de identificação, componentes, finalidade, nº de lote, data de fabricação, validade, procedência, responsável técnico.",UN,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/92963560000160/compras/2024/19/itens,1,2595,"TESTE RÁPIDO IMONUCROMATOGRÁFICO PSARA DETECÇÃO QUALITATIVA DO ANTÍGENO NS1 (GLICOPROTEÍNA) DO VÍRUS DA DENGUE (FLAVIVÍRUS) EM AMOSTRAS DE SORO, PLASMA E SANGUE TOTAL HUMANO. O CASSETE DEVE POSSUIR UMA ALINHA TESTE ""T"" E UMA ALINHA CONTROLE ""C"" E APRESENTAR SENSIBILIDADE SUPERIOR A 92% E ESPECIFICIDADE SUPERIOR A 98%. CADA KIT DEVE DISPONIBILIZAR 20 A 30 TESTES E TODOS OS INSUMOS NECESSÁRIOS PARA A CONSERVAÇÃO DO PRODUTO E REALIZAÇÃO DO TESTE. O PRODUTO DEVERÁ APRESENTAR VALIDADE SUPERIOR A 12 MESES A PARTIR DA DATA DE AQUISIÇÃO.",Teste,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/01362680000156/compras/2024/28/itens,4265787,3163,AZATIOPRINA 50 MG  CX 50 COMP.,UN - UNIDADE,"PDM: 3163 - Azatioprina, Concentração:50 MG",268083.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/636/itens,5,3428,Basiliximabe,Frasco-Ampola,,,Em dúvida,falta dosagem e forma farmacêutica
https://pncp.gov.br/api/pncp/v1/orgaos/05067274000111/compras/2024/17/itens,6,3503,"Adoçante líquido, sucralose, acesulfame de potássio, benzoato de sódio, tipo: dietético, embalagem 200 ml.",unidade,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/11800731000138/compras/2024/39/itens,4,3512,"ATRACURIO, BESILATO 50MG/ML SOL. INJETAVEL 5MLATRACURIO, BESILATO 50MG/ML SOL. INJETAVEL 5ML (BPS BR0268396)",AMPOLA,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/46523031000128/compras/2024/30/itens,4,3567,"Biperideno, lactato 5mg/ml - Solução Injetável 1ml (Portaria 344/1998)",Ampola,"PDM: 3567 - Biperideno, Apresentação:Lactato, Dosagem:5 MG/ML, Indicação:Solução Injetável",270138.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10472663000162/compras/2024/28/itens,3,3567,CLORIDRATO DE BIPERIDENO 2 MG - COMPRIMIDO,UN,"PDM: 3567 - Biperideno, Dosagem:2 MG",270140.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46634192000199/compras/2024/3/itens,5,3946,"Budesonida 50 mcg, 20 doses",FRASCO,"PDM: 3946 - Budesonida, Apresentação:Aerossol Bucal, Concentração:50mcg/Dose, Características Adicionais:Frasco Com Válvula Dosificadora",266699.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/00394502000144/compras/2024/28/itens,1,4104,"Refrigerante características adicionais: cafeína, corante caramelo iv, acidulante ins 338, material: água gaseificada, açucar, extrato noz de cola, sabor: aroma natural",Garrafa 2.9 L,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/88254875000160/compras/2024/139/itens,1,4492,"Espargidores incapacitantes de agente pimenta.

Espargidor Spray de Pimenta Advantage Med.
Peso líquido: 125 g;
Peso:175 g;
Diâmetro: 45 mm;
Comprimento: 150 mm;
Formato: Cilíndrico;
Material do corpo: Alumínio;
Acionamento: Manual, por pressão do atuador
Deverá produzir jato de spray, com alcance efetivo de no mínimo de 1,90 m, contendo como agente ativo Capsaicina Natural.
Deverá ter atesto de não inflamabilidade fornecido pelo CAEX;
Deverá ter sistema de segurança com intuito de evitar acionamento acidental;
Durante sua utilização não poderá ocorrer a contaminação das mãos do usuário.
Cada unidade de espargidor deverá ser acompanhado de porta espargidor, acessório utilizado como transportador, confeccionado em nylon ou couro, de primeira qualidade e de alta resistência, compatível com espargidor e o cinto de guarnição, na cor preta.
Informo que a largura do cinto operacional utilizado pelos agentes da Guarda Municipal é de 5 cm (cinco centímetros).
No momento do acionamento o jato direto composto pela mistura propelente e princípio ativo, deverá comprovadamente ocasionar irritação temporária e imediata nos olhos, derme e mucosa.",UNIDADE (UN),,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/75442756000190/compras/2022/1/itens,4,4505,Captopril 25mg - (BR0267613),UNIDADE,"PDM: 4505 - Captopril, Concentração:25 MG",267613.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/25107525000151/compras/2023/2/itens,4,4517,"CARBONATO DE LÍTIO, 450 MG, LIBERAÇÃO PROLONGADA.",COMPRIMIDO,"PDM: 4517 - Carbonato De Lítio, Concentração:450 MG, Características Adicionais:Liberação Prolongada",468947.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46638714000120/compras/2024/114/itens,10,4720,CEFALEXINA 500 MG CÁPSULA,Capsula,"PDM: 4720 - Cefalexina, Dosagem:500 MG",267625.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/08097819000120/compras/2023/176/itens,2,4804,CETOPROFENO 50MG/ML AMPOLAS DE 2ML SOLUÇÃO INJETÁVEL ANTI-INFLAMATÓRIO – C/ 50 UNID,CX,"PDM: 4804 - Cetoprofeno, Concentraçao:50 MG/ML, Forma Farmaceutica:Solução Injetável",448845.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/59015438000196/compras/2024/73/itens,9,4804,CETOPROFENO 100 MG /I.V. (PROFENID),FAM,"PDM: 4804 - Cetoprofeno, Concentraçao:100 MG",393813.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/09267309000117/compras/2022/1/itens,5,4804,CETOPROFENO 100MG/ML IV COD 0448844,AMPOLA,"PDM: 4804 - Cetoprofeno, Concentraçao:100 MG, Forma Farmaceutica:Pó Liófilo P/ Injetável",448844.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/18241752000100/compras/2024/10/itens,10,4804,"Cetoprofeno 100 mg CETOPROFENO 100 mg/ mL. Caixa com 50 ampolas âmbar de 1 mL. Dados de identificação, procedência, número do lote, data de fabricação, validade e registro na ANVISA.",CX,"PDM: 4804 - Cetoprofeno, Concentraçao:100 MG",393813.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/03930106000182/compras/2023/19/itens,5,4988,"(ID-116555) CICLOSPORINA, Forma Farmaceutica: solucao oral; Concentracao: 100mg/ml; Forma De Apresentacao: frasco com 50ml.",unidade,"PDM: 4988 - Ciclosporina, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral",302942.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2024/180/itens,3,5070,CLARITROMICINA 500 MG  COMPRIMIDO   405424,COMPRIMIDO,"PDM: 5070 - Claritromicina, Dosagem:500 MG",268439.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/90256686000179/compras/2024/86/itens,3,5090,CLOPIDOGREL  75MG COMP,COM,"PDM: 5090 - Clopidogrel, Dosagem:75 MG",272045.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/83169623000110/compras/2023/117/itens,8,5118,"CLORETO SODIO 0,9% 1000ML  SISTEMA FECHADO",FRASCO/BOLSA,"PDM: 5118 - Cloreto De Sódio, Princípio Ativo:0,9%_ Solução Injetável, Aplicação:Sistema Fechado",268236.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/06124408000151/compras/2024/2/itens,5,5118,"SAL MOÍDO IODADO; extraído de fontes naturais, recristalizado; com teor mínimo de 98,5% de cloreto de sódio sobre a substância seca, adicionado de antiumectante e iodo; aparência de cristais de granulação uniforme, na cor branca, não devendo estar úmido, pegajoso ou empedrado; odor  inodoro e sabor: característico (salino); Iodo: teor igual ou superior a 40 miligramas até o limite máximo de 100 miligramas de iodo por quilograma do produto; ausência de sujidades, parasitas, larvas e detritos animais ou vegetais. Embalagem: saco plástico atóxico, contendo 01 kg, devidamente rotulado conforme legislação vigente; observadas as normas técnicas pertinentes à legislação sanitária de alimentos. Embalagem 01kg",Quilo,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/08943227000182/compras/2024/11/itens,6,5118,CLORETO DE SODIO 20%,Ampola,"PDM: 5118 - Cloreto De Sódio, Dosagem:20%, Uso:Solução Injetável",267574.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01609843000152/compras/2023/57/itens,4,5118,"BR0268236-3 - CLORETO DE SÓDIO 0,9% SOLUÇÃO INJETÁVEL BOLSA/FRASCO SISTEMA FECHADO 250ML.",UNIDADE,"PDM: 5118 - Cloreto De Sódio, Princípio Ativo:0,9%_ Solução Injetável, Aplicação:Sistema Fechado",268236.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/76175884000187/compras/2024/32/itens,6,5118,"Aquisição de 2100 litros (equivalente a 6000 unidades de 350 ml) de shampoo, textura perolada, à base de tensoativos catiônicos, agentes condicionantes, proteínas hidrolisadas, silicone, essências, água qsp, cloreto de sódio (máx. 1,8%), aminoácidos e corantes. Embalagem primária: frascos plásticos de 300 a 350 ml do produto. Embalagem secundária: caixas de papelão Validade mínima de 02 anos após a data de fabricação. Demais parâmetros de produção de acordo com a legislação vigente para produtos de higiene e específica para o produto. REFERÊNCIA: PALMOLIVE, equivalente ou superior.  (MÍNIMO 3 VARIAÇÕES)

",LITROS,,,Não,
https://pncp.gov.br/api/pncp/v1/orgaos/06553713000169/compras/2024/27/itens,8,5130,AMBROXOL ADULTO SUSP FR/100ML,VDR,"PDM: 5130 - Ambroxol, Composição:Sal Cloridrato, Concentração:7,5 MG/ML, Aplicação:Solução Oral",271661.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/01612771000100/compras/2024/14/itens,7,5130,Ambroxol Infaltil XPE15mg/5 ml – 100 ml,FR,"PDM: 5130 - Ambroxol, Composição:Sal Cloridrato, Concentração:3 MG/ML, Forma Farmacêutica:Xarope",446264.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/10572048000390/compras/2022/534/itens,1,5174,"(3072134) - ETILEFRINA, CLORIDRATO - CONCENTRACAO/DOSAGEM 10 MG/ML,FORMA FARMACEUTICA SOLUCAO INJETAVEL,FORMA DE APRESENTACAO AMPOLA,VIA DE ADMINISTRACAO PARENTERAL",AMPOLA,"PDM: 5174 - Etilefrina Cloridrato, Composição:10mg/Ml, Apresentação:Injetável",272198.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/46523239000147/compras/2024/24/itens,6,5275,CLORPROMAZINA CLORIDRATO 100MG POR COMPRIMIDO.,COMPRIMIDO,"PDM: 5275 - Clorpromazina, Dosagem:100 MG",267638.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/75368928000122/compras/2024/15/itens,10,5275,"CLORPROMAZINA SOLUÇÃO INJETAVEL 5MG/ML AMPOLA 5,00ML - BR0268069",AMPOLA (AMP.),"PDM: 5275 - Clorpromazina, Dosagem:5 MG/ML, Apresentação:Solução Injetável",268069.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/92963560000160/compras/2024/355/itens,4,5275,"CloRPROMAzina 100MG, oral",Comprimido,"PDM: 5275 - Clorpromazina, Dosagem:100 MG",267638.0,Sim,
https://pncp.gov.br/api/pncp/v1/orgaos/09532627000168/compras/2024/22/itens,6,5331,CLORANGENICOL   COLAGENASE 30gr 0270495 Pomada,UNIDADE,,,Em dúvida,concentração não bate
